VG, VTG, VD, ID, IG, IS, ITG
-0.14, 0, -0.05, 3.1000000000000004E-13, 0, 0, 0
-0.16, 0, -0.05, 3.3E-13, 0, 0, 0
-0.18, 0, -0.05, -4.0000000000000006E-14, 0, 0, -5E-13
-0.2, 0, -0.05, 3.0000000000000003E-13, 0, 0, -5E-13
-0.22, 0, -0.05, 2.1000000000000001E-13, 0, 0, 0
-0.24, 0, -0.05, -6.0000000000000009E-14, 0, 0, -5E-13
-0.26, 0, -0.05, -1.6000000000000003E-13, 0, 0, 0
-0.28, 0, -0.05, 2.0000000000000003E-14, 0, 0, -5E-13
-0.3, 0, -0.05, 5E-14, 0, 0, -5E-13
-0.32, 0, -0.05, 2.6E-13, 0, 0, 0
-0.34, 0, -0.05, 1.6000000000000003E-13, 0, 0, 0
-0.36, 0, -0.05, 1.1000000000000001E-13, 0, 0, -5E-13
-0.38, 0, -0.05, 3.1000000000000004E-13, 0, 0, 0
-0.4, 0, -0.05, 4.9E-13, 0, 0, 0
-0.42, 0, -0.05, 3.2000000000000005E-13, 0, 0, 5E-13
-0.44, 0, -0.05, 1.1000000000000001E-13, 0, 5E-13, 0
-0.46, 0, -0.05, 1E-13, 0, 0, -5E-13
-0.48, 0, -0.05, 2.2000000000000002E-13, 0, 0, -5E-13
-0.5, 0, -0.05, -5E-14, 0, 0, -5E-13
-0.52, 0, -0.05, -3.0000000000000003E-13, 0, 0, 0
-0.54, 0, -0.05, -2.5E-13, 0, 0, 0
-0.56, 0, -0.05, 9.0000000000000008E-14, -5E-13, 0, 0
-0.58, 0, -0.05, 2.3000000000000003E-13, 0, 0, 0
-0.6, 0, -0.05, 9.0000000000000008E-14, 0, 0, 0
-0.62, 0, -0.05, -1.1000000000000001E-13, 0, 0, 0
-0.64, 0, -0.05, 2.0000000000000003E-14, 0, 0, 0
-0.66, 0, -0.05, 1.1000000000000001E-13, -5E-13, 0, -5E-13
-0.68, 0, -0.05, 5E-14, 0, 0, 0
-0.70000000000000007, 0, -0.05, 1.3E-13, 0, 0, -5E-13
-0.72, 0, -0.05, 1.6000000000000003E-13, -5E-13, 0, 0
-0.74, 0, -0.05, 4E-13, 0, 0, 0
-0.76, 0, -0.05, 2.2000000000000002E-13, 0, 0, 0
-0.78, 0, -0.05, -2.0000000000000003E-14, 0, 0, 0
-0.8, 0, -0.05, 3.4E-13, 0, 0, 0
-0.82000000000000006, 0, -0.05, 0, 0, 5E-13, 0
-0.84, 0, -0.05, -6.0000000000000009E-14, 0, 0, -5E-13
-0.86, 0, -0.05, -3.0000000000000003E-13, 0, -5E-13, 5E-13
-0.88, 0, -0.05, 0, 0, 0, 0
-0.9, 0, -0.05, -3.1000000000000004E-13, 0, 1E-12, 0
-0.92, 0, -0.05, -5.7E-13, 0, 5E-13, -5E-13
-0.94000000000000006, 0, -0.05, -1.7000000000000002E-12, 0, 1E-12, -5E-13
-0.96, 0, -0.05, -2.8E-12, 0, 2.5E-12, -5E-13
-0.98, 0, -0.05, -3.7900000000000006E-12, 0, 4.5E-12, 0
-1, 0, -0.05, -7.39E-12, 0, 7.5E-12, -5E-13
-1.02, 0, -0.05, -1.22E-11, 0, 1.1499999999999999E-11, 0
-1.04, 0, -0.05, -1.9470000000000002E-11, 0, 1.9E-11, 0
-1.06, 0, -0.05, -3.1810000000000004E-11, 0, 3.0999999999999996E-11, 0
-1.08, 0, -0.05, -5.1650000000000004E-11, 0, 5.1E-11, -5E-13
-1.1, 0, -0.05, -8.197E-11, 0, 8.1E-11, -5E-13
-1.12, 0, -0.05, -1.3048E-10, 0, 1.3E-10, -5E-13
-1.1400000000000001, 0, -0.05, -2.0501000000000002E-10, 0, 2.055E-10, -5E-13
-1.16, 0, -0.05, -3.2588E-10, 0, 3.26E-10, -5E-13
-1.18, 0, -0.05, -4.9722000000000007E-10, -5E-13, 4.98E-10, 0
-1.2, 0, -0.05, -7.6216000000000009E-10, 0, 7.615E-10, -5E-13
-1.22, 0, -0.05, -1.1415E-09, 0, 1.1395E-09, 0
-1.24, 0, -0.05, -1.6928E-09, -5E-13, 1.6915E-09, 5E-13
-1.26, 0, -0.05, -2.4556E-09, 0, 2.4685E-09, -5E-13
-1.28, 0, -0.05, -3.4763E-09, 0, 3.4795E-09, -5E-13
-1.3, 0, -0.05, -4.7882E-09, 0, 4.813E-09, 0
-1.32, 0, -0.05, -6.4105E-09, 0, 6.406E-09, -5E-13
-1.34, 0, -0.05, -8.3264E-09, 0, 8.3305E-09, 0
-1.36, 0, -0.05, -1.04884E-08, 0, 1.0477499999999999E-08, 0
-1.3800000000000001, 0, -0.05, -1.2918799999999999E-08, 0, 1.2939999999999999E-08, -5E-13
-1.4000000000000001, 0, -0.05, -1.55326E-08, 5E-13, 1.5564999999999997E-08, 0
-1.42, 0, -0.05, -1.82762E-08, 0, 1.833E-08, 0
-1.44, 0, -0.05, -2.1203799999999998E-08, 5E-13, 2.119E-08, 0
-1.46, 0, -0.05, -2.4225199999999998E-08, 0, 2.4215E-08, 5E-13
-1.48, 0, -0.05, -2.72938E-08, 0, 2.7309999999999998E-08, -5E-13
-1.5, 0, -0.05, -3.0482399999999996E-08, 0, 3.047E-08, -5E-13
-1.52, 0, -0.05, -3.37486E-08, 0, 3.3715E-08, -5E-13
-1.54, 0, -0.05, -3.69848E-08, 0, 3.698E-08, 5E-13
-1.56, 0, -0.05, -4.02928E-08, 0, 4.0234999999999996E-08, -5E-13
-1.58, 0, -0.05, -4.3639E-08, 0, 4.364E-08, 0
-1.6, 0, -0.05, -4.7117199999999995E-08, 0, 4.7135E-08, 0
-1.62, 0, -0.05, -5.0546399999999997E-08, 0, 5.0555E-08, 5E-13
-1.6400000000000001, 0, -0.05, -5.4085E-08, -5E-13, 5.4129999999999996E-08, 0
-1.6600000000000001, 0, -0.05, -5.7735999999999995E-08, 0, 5.7694999999999995E-08, -5E-13
-1.68, 0, -0.05, -6.13798E-08, 0, 6.144E-08, 0
-1.7, 0, -0.05, -6.5146399999999988E-08, -5E-13, 6.5185E-08, 0
-1.72, 0, -0.05, -6.8942399999999991E-08, 0, 6.897E-08, 5E-13
-1.74, 0, -0.05, -7.28496E-08, 0, 7.2859999999999992E-08, -5E-13
-1.76, 0, -0.05, -7.67894E-08, -5E-13, 7.6845E-08, 0
-1.78, 0, -0.05, -8.0946799999999993E-08, 0, 8.1E-08, 0
-1.8, 0, -0.05, -8.5185399999999987E-08, 0, 8.521E-08, 0
-1.82, 0, -0.05, -8.9690999999999992E-08, 0, 8.967E-08, -5E-13
-1.84, 0, -0.05, -9.417319999999999E-08, -5E-13, 9.419E-08, 0
-1.86, 0, -0.05, -9.89576E-08, 0, 9.8864999999999992E-08, 0
-1.8800000000000001, 0, -0.05, -1.0366999999999999E-07, 0, 1.0364999999999999E-07, -5E-13
-1.9000000000000001, 0, -0.05, -1.0866619999999999E-07, -5E-13, 1.0858499999999999E-07, -5E-13
-1.92, 0, -0.05, -1.1353639999999999E-07, -5E-13, 1.1351999999999999E-07, 0
-1.94, 0, -0.05, -1.1842E-07, 0, 1.1859999999999999E-07, 0
-1.96, 0, -0.05, -1.2358E-07, 0, 1.2355E-07, 0
-1.98, 0, -0.05, -1.2864E-07, 0, 1.2869999999999998E-07, 5E-13
-2, 0, -0.05, -1.3383999999999999E-07, 0, 1.3375E-07, 0
-2.02, 0, -0.05, -1.3892E-07, 0, 1.3894999999999998E-07, -5E-13
-2.04, 0, -0.05, -1.4396E-07, 0, 1.4395E-07, 0
-2.06, 0, -0.05, -1.4918E-07, 0, 1.4914999999999998E-07, 0
-2.08, 0, -0.05, -1.5416E-07, 0, 1.542E-07, 0
-2.1, 0, -0.05, -1.5934E-07, 0, 1.5939999999999999E-07, 0
-2.12, 0, -0.05, -1.644E-07, 0, 1.6434999999999999E-07, 0
-2.14, 0, -0.05, -1.6954E-07, 0, 1.6954999999999998E-07, 0
-2.16, 0, -0.05, -1.7452E-07, 0, 1.7454999999999999E-07, 0
-2.18, 0, -0.05, -1.7962E-07, 0, 1.796E-07, 0
-2.2, 0, -0.05, -1.8456E-07, 0, 1.8459999999999997E-07, 0
-2.22, 0, -0.05, -1.8982E-07, 0, 1.8969999999999999E-07, 0
-2.24, 0, -0.05, -1.9471999999999999E-07, 0, 1.9475E-07, -5E-13
-2.2600000000000002, 0, -0.05, -1.9982E-07, 0, 1.9974999999999997E-07, -5E-13
-2.2800000000000002, 0, -0.05, -2.047E-07, 0, 2.0474999999999998E-07, 5E-13
-2.3000000000000003, 0, -0.05, -2.0988E-07, 0, 2.0979999999999999E-07, 0
-2.32, 0, -0.05, -2.1469999999999998E-07, 0, 2.1475E-07, 0
-2.34, 0, -0.05, -2.1974E-07, 0, 2.1979999999999997E-07, -5E-13
-2.36, 0, -0.05, -2.2475999999999998E-07, 0, 2.2465E-07, 0
-2.38, 0, -0.05, -2.2974E-07, 0, 2.2964999999999997E-07, 5E-13
-2.4, 0, -0.05, -2.3462E-07, 0, 2.3459999999999997E-07, 5E-13
-2.42, 0, -0.05, -2.3946E-07, 0, 2.3955E-07, -5E-13
-2.44, 0, -0.05, -2.4436E-07, 0, 2.4435E-07, -5E-13
-2.46, 0, -0.05, -2.4932E-07, 0, 2.493E-07, 0
-2.48, 0, -0.05, -2.5402E-07, 0, 2.5415E-07, 5E-13
-2.5, 0, -0.05, -2.5908E-07, 0, 2.59E-07, 0
-2.52, 0, -0.05, -2.638E-07, 0, 2.6379999999999997E-07, -5E-13
-2.54, 0, -0.05, -2.6864E-07, 0, 2.6869999999999996E-07, 0
-2.56, 0, -0.05, -2.7346E-07, 0, 2.7344999999999995E-07, 0
-2.58, 0, -0.05, -2.7834E-07, 0, 2.783E-07, 0
-2.6, 0, -0.05, -2.831E-07, 0, 2.8305E-07, -5E-13
-2.62, 0, -0.05, -2.8782E-07, 0, 2.8785E-07, 0
-2.64, 0, -0.05, -2.925E-07, 0, 2.9249999999999995E-07, 0
-2.66, 0, -0.05, -2.9726E-07, -5E-13, 2.9734999999999995E-07, -5E-13
-2.68, 0, -0.05, -3.0192E-07, 0, 3.02E-07, 0
-2.7, 0, -0.05, -3.067E-07, 0, 3.0674999999999996E-07, 0
-2.72, 0, -0.05, -3.1123999999999997E-07, 0, 3.1144999999999995E-07, 0
-2.74, 0, -0.05, -3.1585999999999997E-07, 0, 3.1599999999999997E-07, 0
-2.7600000000000002, 0, -0.05, -3.206E-07, -5E-13, 3.2059999999999995E-07, -5E-13
-2.7800000000000002, 0, -0.05, -3.2518E-07, 0, 3.252E-07, 0
-2.8000000000000003, 0, -0.05, -3.2984E-07, 0, 3.2989999999999996E-07, 0
-2.82, 0, -0.05, -3.3436E-07, 0, 3.3445E-07, 0
-2.84, 0, -0.05, -3.3912E-07, 0, 3.3904999999999996E-07, 0
-2.86, 0, -0.05, -3.4352E-07, -5E-13, 3.436E-07, -5E-13
-2.88, 0, -0.05, -3.4797999999999997E-07, 0, 3.4809999999999995E-07, 0
-2.9, 0, -0.05, -3.5256E-07, 0, 3.5249999999999996E-07, 0
-2.92, 0, -0.05, -3.57E-07, 0, 3.5705E-07, 0
-2.94, 0, -0.05, -3.615E-07, 0, 3.6144999999999994E-07, 0
-2.96, 0, -0.05, -3.6596E-07, 0, 3.6604999999999997E-07, 0
-2.98, 0, -0.05, -3.7046E-07, -5E-13, 3.704E-07, -5E-13
-3, 0, -0.05, -3.7484E-07, 0, 3.7484999999999995E-07, 5E-13
0.3, -0.5, -0.05, -1.9000000000000002E-13, 0, 0, -5E-13
0.28, -0.5, -0.05, -1.4E-13, 0, 0, -5E-13
0.26, -0.5, -0.05, 1.8000000000000002E-13, 0, 0, -5E-13
0.24, -0.5, -0.05, -1.4E-13, 0, 0, 5E-13
0.22, -0.5, -0.05, 5E-14, 0, 0, 0
0.2, -0.5, -0.05, -2.0000000000000003E-14, 0, 0, 0
0.18, -0.5, -0.05, 4.6000000000000006E-13, 0, 0, 0
0.16, -0.5, -0.05, 3.6000000000000003E-13, 0, 0, 0
0.14, -0.5, -0.05, 1.3E-13, 0, 0, -5E-13
0.12, -0.5, -0.05, -6.0000000000000009E-14, 0, 0, -5E-13
0.1, -0.5, -0.05, 2.5E-13, 0, -5E-13, 0
0.08, -0.5, -0.05, -3.0000000000000005E-14, 0, 0, 0
0.06, -0.5, -0.05, -1.3E-13, 0, 0, 5E-13
0.04, -0.5, -0.05, 5E-14, 0, 0, -5E-13
0.02, -0.5, -0.05, 2.5E-13, 0, 0, -5E-13
0, -0.5, -0.05, 3.4E-13, 0, 0, -5E-13
-0.02, -0.5, -0.05, -3.6000000000000003E-13, 0, 0, 0
-0.04, -0.5, -0.05, -1.0000000000000002E-14, 0, 0, 0
-0.06, -0.5, -0.05, 1.9000000000000002E-13, 0, 0, -5E-13
-0.08, -0.5, -0.05, -3.0000000000000005E-14, 0, 0, -5E-13
-0.1, -0.5, -0.05, 3.9000000000000005E-13, 0, 0, 0
-0.12, -0.5, -0.05, -4.0000000000000006E-14, 0, 0, 0
-0.14, -0.5, -0.05, 4E-13, 0, 0, 0
-0.16, -0.5, -0.05, 1.9000000000000002E-13, 0, 0, -5E-13
-0.18, -0.5, -0.05, -1.1000000000000001E-13, 0, 0, 0
-0.2, -0.5, -0.05, -5E-14, 0, 0, -5E-13
-0.22, -0.5, -0.05, -1.5000000000000002E-13, 0, 0, 0
-0.24, -0.5, -0.05, 1.8000000000000002E-13, 0, 5E-13, 0
-0.26, -0.5, -0.05, -2.6E-13, 0, 0, 0
-0.28, -0.5, -0.05, 3.3E-13, 0, 0, 0
-0.3, -0.5, -0.05, 4.7E-13, 0, 0, 0
-0.32, -0.5, -0.05, 4.2000000000000003E-13, 0, 0, -5E-13
-0.34, -0.5, -0.05, 1.1000000000000001E-13, 0, 0, -5E-13
-0.36, -0.5, -0.05, -7E-14, 0, 0, 0
-0.38, -0.5, -0.05, 3.6000000000000003E-13, 0, 0, -5E-13
-0.4, -0.5, -0.05, 1.5000000000000002E-13, 0, 0, 0
-0.42, -0.5, -0.05, -2.7E-13, 0, 0, 5E-13
-0.44, -0.5, -0.05, -1E-13, 0, 0, 5E-13
-0.46, -0.5, -0.05, 1.1000000000000001E-13, 0, 0, -5E-13
-0.48, -0.5, -0.05, 2.1000000000000001E-13, 0, 0, 0
-0.5, -0.5, -0.05, 1.5000000000000002E-13, 0, 0, 0
-0.52, -0.5, -0.05, -1.1000000000000001E-13, 0, 0, 0
-0.54, -0.5, -0.05, 2.6E-13, 0, 0, 0
-0.56, -0.5, -0.05, 9.0000000000000008E-14, 0, 0, 5E-13
-0.58, -0.5, -0.05, -2E-13, 0, 0, 0
-0.6, -0.5, -0.05, -1.1000000000000001E-13, 0, 0, 0
-0.62, -0.5, -0.05, 1E-13, 0, 0, 0
-0.64, -0.5, -0.05, 3.8000000000000005E-13, 0, 0, 0
-0.66, -0.5, -0.05, -9.0000000000000008E-14, 0, 0, 0
-0.68, -0.5, -0.05, -6.0000000000000009E-14, 0, -5E-13, 0
-0.70000000000000007, -0.5, -0.05, 5E-13, 0, 0, 0
-0.72, -0.5, -0.05, 3.8000000000000005E-13, 0, 0, 5E-13
-0.74, -0.5, -0.05, 2.4000000000000004E-13, 0, 0, 0
-0.76, -0.5, -0.05, 8.0000000000000013E-14, 0, 0, 5E-13
-0.78, -0.5, -0.05, 1.5000000000000002E-13, 0, 0, 5E-13
-0.8, -0.5, -0.05, -2.0000000000000003E-14, 0, 0, 0
-0.82000000000000006, -0.5, -0.05, -1.2000000000000002E-13, 0, 0, 0
-0.84, -0.5, -0.05, -3.7000000000000004E-13, 0, 0, -5E-13
-0.86, -0.5, -0.05, -4.4000000000000004E-13, 0, 0, -5E-13
-0.88, -0.5, -0.05, -3.8000000000000005E-13, -5E-13, 5E-13, 0
-0.9, -0.5, -0.05, -1.02E-12, 0, 1E-12, 0
-0.92, -0.5, -0.05, -1.8100000000000002E-12, 0, 1E-12, -5E-13
-0.94000000000000006, -0.5, -0.05, -3.46E-12, 0, 3.5E-12, 0
-0.96, -0.5, -0.05, -5.64E-12, 0, 5.4999999999999996E-12, -5E-13
-0.98, -0.5, -0.05, -9.07E-12, 0, 9.5E-12, 0
-1, -0.5, -0.05, -1.653E-11, 0, 1.6E-11, -5E-13
-1.02, -0.5, -0.05, -2.5120000000000003E-11, 0, 2.45E-11, 0
-1.04, -0.5, -0.05, -4.276E-11, -5E-13, 4.1E-11, 0
-1.06, -0.5, -0.05, -6.604E-11, 0, 6.5E-11, -5E-13
-1.08, -0.5, -0.05, -1.1031E-10, 0, 1.06E-10, 0
-1.1, -0.5, -0.05, -1.6697000000000002E-10, 0, 1.65E-10, -5E-13
-1.12, -0.5, -0.05, -2.6389E-10, 0, 2.615E-10, 0
-1.1400000000000001, -0.5, -0.05, -3.9932E-10, 0, 3.9899999999999997E-10, 5E-13
-1.16, -0.5, -0.05, -6.2104000000000006E-10, 0, 6.145E-10, 0
-1.18, -0.5, -0.05, -9.1776E-10, 0, 9.145E-10, -5E-13
-1.2, -0.5, -0.05, -1.3616E-09, 0, 1.3715E-09, 0
-1.22, -0.5, -0.05, -2.007E-09, 0, 2.003E-09, -5E-13
-1.24, -0.5, -0.05, -2.8801E-09, 0, 2.8735E-09, 0
-1.26, -0.5, -0.05, -4.0524E-09, 0, 4.054E-09, 0
-1.28, -0.5, -0.05, -5.5288E-09, 0, 5.52E-09, -5E-13
-1.3, -0.5, -0.05, -7.3654E-09, 0, 7.357E-09, -5E-13
-1.32, -0.5, -0.05, -9.4643E-09, 0, 9.4765E-09, -5E-13
-1.34, -0.5, -0.05, -1.1808999999999998E-08, 0, 1.1975E-08, -5E-13
-1.36, -0.5, -0.05, -1.4492399999999999E-08, 0, 1.4525E-08, -5E-13
-1.3800000000000001, -0.5, -0.05, -1.74638E-08, 0, 1.7464999999999998E-08, 5E-13
-1.4000000000000001, -0.5, -0.05, -2.0663799999999998E-08, 0, 2.0615E-08, 5E-13
-1.42, -0.5, -0.05, -2.38978E-08, -5E-13, 2.3924999999999998E-08, 0
-1.44, -0.5, -0.05, -2.74004E-08, -5E-13, 2.7405E-08, 0
-1.46, -0.5, -0.05, -3.10306E-08, 0, 3.0995E-08, 0
-1.48, -0.5, -0.05, -3.47888E-08, 0, 3.4789999999999996E-08, 0
-1.5, -0.5, -0.05, -3.86462E-08, 0, 3.862E-08, -5E-13
-1.52, -0.5, -0.05, -4.28438E-08, 0, 4.2835E-08, 0
-1.54, -0.5, -0.05, -4.6950399999999995E-08, 0, 4.693E-08, 0
-1.56, -0.5, -0.05, -5.1348999999999992E-08, 0, 5.143E-08, 0
-1.58, -0.5, -0.05, -5.5954399999999994E-08, 0, 5.5904999999999997E-08, 0
-1.6, -0.5, -0.05, -6.05324E-08, 0, 6.069E-08, 0
-1.62, -0.5, -0.05, -6.542519999999999E-08, -5E-13, 6.543499999999999E-08, 0
-1.6400000000000001, -0.5, -0.05, -7.0368799999999989E-08, 0, 7.0384999999999991E-08, -5E-13
-1.6600000000000001, -0.5, -0.05, -7.54682E-08, 0, 7.554E-08, 0
-1.68, -0.5, -0.05, -8.0671599999999988E-08, -5E-13, 8.0635E-08, 0
-1.7, -0.5, -0.05, -8.5911399999999989E-08, 0, 8.595E-08, 5E-13
-1.72, -0.5, -0.05, -9.11946E-08, 0, 9.118E-08, 5E-13
-1.74, -0.5, -0.05, -9.663179999999999E-08, 0, 9.663E-08, 5E-13
-1.76, -0.5, -0.05, -1.02053E-07, -5E-13, 1.02045E-07, -5E-13
-1.78, -0.5, -0.05, -1.07597E-07, 0, 1.0756999999999999E-07, 0
-1.8, -0.5, -0.05, -1.129232E-07, 0, 1.1297E-07, -5E-13
-1.82, -0.5, -0.05, -1.1858E-07, 0, 1.1854999999999999E-07, 0
-1.84, -0.5, -0.05, -1.2394E-07, 0, 1.24E-07, -5E-13
-1.86, -0.5, -0.05, -1.2964E-07, 0, 1.2955E-07, 0
-1.8800000000000001, -0.5, -0.05, -1.3498E-07, -5E-13, 1.3494999999999997E-07, -5E-13
-1.9000000000000001, -0.5, -0.05, -1.4066E-07, 0, 1.405E-07, 0
-1.92, -0.5, -0.05, -1.4594E-07, 0, 1.4599999999999998E-07, -5E-13
-1.94, -0.5, -0.05, -1.5146E-07, 0, 1.514E-07, 0
-1.96, -0.5, -0.05, -1.5682E-07, 0, 1.5679999999999998E-07, 0
-1.98, -0.5, -0.05, -1.6236E-07, 0, 1.6235E-07, 5E-13
-2, -0.5, -0.05, -1.6777999999999998E-07, 0, 1.6774999999999998E-07, 0
-2.02, -0.5, -0.05, -1.7338E-07, 0, 1.732E-07, -5E-13
-2.04, -0.5, -0.05, -1.7856E-07, -5E-13, 1.7855E-07, 0
-2.06, -0.5, -0.05, -1.841E-07, 0, 1.841E-07, -5E-13
-2.08, -0.5, -0.05, -1.8936E-07, 0, 1.8945E-07, 0
-2.1, -0.5, -0.05, -1.9482E-07, 0, 1.9479999999999997E-07, 0
-2.12, -0.5, -0.05, -2.0014E-07, 0, 2.0014999999999998E-07, 0
-2.14, -0.5, -0.05, -2.0552E-07, 0, 2.056E-07, 0
-2.16, -0.5, -0.05, -2.1072E-07, -5E-13, 2.1079999999999998E-07, -5E-13
-2.18, -0.5, -0.05, -2.1607999999999999E-07, 0, 2.1614999999999999E-07, 0
-2.2, -0.5, -0.05, -2.2125999999999998E-07, 0, 2.2139999999999998E-07, 5E-13
-2.22, -0.5, -0.05, -2.2655999999999999E-07, 0, 2.2669999999999999E-07, 0
-2.24, -0.5, -0.05, -2.3184E-07, 0, 2.3189999999999998E-07, 0
-2.2600000000000002, -0.5, -0.05, -2.3703999999999998E-07, 0, 2.3709999999999997E-07, -5E-13
-2.2800000000000002, -0.5, -0.05, -2.4213999999999997E-07, 0, 2.4225E-07, -5E-13
-2.3000000000000003, -0.5, -0.05, -2.4748E-07, -5E-13, 2.4749999999999996E-07, -5E-13
-2.32, -0.5, -0.05, -2.5244E-07, 0, 2.5249999999999996E-07, -5E-13
-2.34, -0.5, -0.05, -2.5762E-07, -5E-13, 2.5775E-07, 0
-2.36, -0.5, -0.05, -2.6286E-07, 0, 2.6275E-07, 0
-2.38, -0.5, -0.05, -2.6802E-07, 0, 2.6799999999999996E-07, 0
-2.4, -0.5, -0.05, -2.729E-07, 0, 2.731E-07, 0
-2.42, -0.5, -0.05, -2.7808E-07, 0, 2.7815E-07, 0
-2.44, -0.5, -0.05, -2.8306E-07, 0, 2.831E-07, 0
-2.46, -0.5, -0.05, -2.8812E-07, 0, 2.8815E-07, -5E-13
-2.48, -0.5, -0.05, -2.9312E-07, 0, 2.931E-07, 0
-2.5, -0.5, -0.05, -2.9792E-07, 0, 2.9819999999999996E-07, 0
-2.52, -0.5, -0.05, -3.0306E-07, 0, 3.0309999999999995E-07, -5E-13
-2.54, -0.5, -0.05, -3.081E-07, 0, 3.0804999999999996E-07, 0
-2.56, -0.5, -0.05, -3.1288E-07, 0, 3.1289999999999995E-07, -5E-13
-2.58, -0.5, -0.05, -3.1767999999999997E-07, 0, 3.1789999999999995E-07, -5E-13
-2.6, -0.5, -0.05, -3.2262E-07, 0, 3.2279999999999995E-07, -5E-13
-2.62, -0.5, -0.05, -3.2764E-07, 0, 3.2764999999999995E-07, 0
-2.64, -0.5, -0.05, -3.3226E-07, 0, 3.324E-07, 0
-2.66, -0.5, -0.05, -3.3723999999999997E-07, 0, 3.3714999999999997E-07, 0
-2.68, -0.5, -0.05, -3.4195999999999997E-07, 0, 3.4199999999999997E-07, -5E-13
-2.7, -0.5, -0.05, -3.4671999999999997E-07, 0, 3.4674999999999995E-07, 0
-2.72, -0.5, -0.05, -3.5152E-07, 0, 3.5154999999999994E-07, 0
-2.74, -0.5, -0.05, -3.561E-07, 0, 3.5614999999999997E-07, -5E-13
-2.7600000000000002, -0.5, -0.05, -3.6072E-07, 0, 3.6084999999999995E-07, 0
-2.7800000000000002, -0.5, -0.05, -3.655E-07, 0, 3.6545E-07, 0
-2.8000000000000003, -0.5, -0.05, -3.7008E-07, 0, 3.7019999999999997E-07, 5E-13
-2.82, -0.5, -0.05, -3.7472E-07, 0, 3.747E-07, 5E-13
-2.84, -0.5, -0.05, -3.7924E-07, 0, 3.7939999999999997E-07, 0
-2.86, -0.5, -0.05, -3.8398E-07, 0, 3.8394999999999994E-07, 0
-2.88, -0.5, -0.05, -3.8854E-07, 0, 3.8854999999999997E-07, 0
-2.9, -0.5, -0.05, -3.9292E-07, 0, 3.9305E-07, 0
-2.92, -0.5, -0.05, -3.9758E-07, 0, 3.9764999999999996E-07, 0
-2.94, -0.5, -0.05, -4.021E-07, 0, 4.0215E-07, 0
-2.96, -0.5, -0.05, -4.0666E-07, -5E-13, 4.0664999999999995E-07, -5E-13
-2.98, -0.5, -0.05, -4.1109999999999997E-07, 0, 4.1114999999999997E-07, 0
-3, -0.5, -0.05, -4.157E-07, 0, 4.1559999999999994E-07, 5E-13
0.3, -1, -0.05, -1.6000000000000003E-13, 0, 0, -5E-13
0.28, -1, -0.05, -1.9000000000000002E-13, 0, 0, -5E-13
0.26, -1, -0.05, 1.9000000000000002E-13, 0, 0, -5E-13
0.24, -1, -0.05, -2.2000000000000002E-13, 0, 0, 5E-13
0.22, -1, -0.05, -1.4E-13, 0, 0, -5E-13
0.2, -1, -0.05, 2.4000000000000004E-13, 0, 0, 0
0.18, -1, -0.05, 0, 0, 0, -5E-13
0.16, -1, -0.05, 1.4E-13, 0, 0, 0
0.14, -1, -0.05, 6.0000000000000009E-14, 0, 0, 0
0.12, -1, -0.05, 3.7000000000000004E-13, 0, 0, 0
0.1, -1, -0.05, -7E-14, 0, 0, -5E-13
0.08, -1, -0.05, 7E-14, 0, 0, 5E-13
0.06, -1, -0.05, -2.2000000000000002E-13, 0, 0, 5E-13
0.04, -1, -0.05, 5.1E-13, 0, 0, 0
0.02, -1, -0.05, 9.0000000000000008E-14, -5E-13, 0, -5E-13
0, -1, -0.05, 7E-14, 0, 5E-13, -5E-13
-0.02, -1, -0.05, 9.0000000000000008E-14, 0, 0, -5E-13
-0.04, -1, -0.05, 1.8000000000000002E-13, 0, 0, 0
-0.06, -1, -0.05, 1.7E-13, 0, 0, -5E-13
-0.08, -1, -0.05, 2.0000000000000003E-14, 0, 0, -5E-13
-0.1, -1, -0.05, 0, 0, 0, 0
-0.12, -1, -0.05, 2E-13, 0, 0, 0
-0.14, -1, -0.05, 8.0000000000000013E-14, 0, 0, 0
-0.16, -1, -0.05, -3.1000000000000004E-13, 0, 0, 5E-13
-0.18, -1, -0.05, -8.0000000000000013E-14, 0, 0, 0
-0.2, -1, -0.05, 2.3000000000000003E-13, 0, 0, -5E-13
-0.22, -1, -0.05, 2.5E-13, 0, 0, 0
-0.24, -1, -0.05, -1.9000000000000002E-13, 0, 0, 0
-0.26, -1, -0.05, -3.6000000000000003E-13, -5E-13, 5E-13, 0
-0.28, -1, -0.05, 2.9000000000000003E-13, 0, 0, 0
-0.3, -1, -0.05, 1.5000000000000002E-13, 0, 0, 0
-0.32, -1, -0.05, 1.4E-13, 0, 0, 0
-0.34, -1, -0.05, -2E-13, 0, 0, 0
-0.36, -1, -0.05, 2.8E-13, 0, 0, 0
-0.38, -1, -0.05, 2.9000000000000003E-13, 0, 0, 0
-0.4, -1, -0.05, 2E-13, 0, 0, 0
-0.42, -1, -0.05, 4.0000000000000006E-14, 0, 0, -5E-13
-0.44, -1, -0.05, 2.4000000000000004E-13, 0, 0, 0
-0.46, -1, -0.05, 3.3E-13, 0, 5E-13, 5E-13
-0.48, -1, -0.05, -5E-14, 0, 0, 0
-0.5, -1, -0.05, -1.1000000000000001E-13, 0, 0, 0
-0.52, -1, -0.05, 7E-14, 0, 0, 0
-0.54, -1, -0.05, 1.1000000000000001E-13, -5E-13, 0, 0
